place_id,name,types,rating,user_ratings_total,price_level,lat,lon,vicinity,business_status,editorial_summary,website,international_phone_number,cuisine_detected,cuisine_source,top_review_language,top_language_share,n_reviews_fetched,review_language_counts_json,grid_id,log_reviews,cuisine,brand_name_clean,is_chain,type_restaurant,type_cafe,type_bar,type_meal_takeaway,type_meal_delivery,type_bakery,type_night_club,type_store,expected_rating,hype_residual
ChIJZ_5f2D0LZ0gRO0kvqty7UUg,China House,"establishment,food,point_of_interest,restaurant",4.0,116.0,2.0,53.28164169999999,-6.3402334,"Firhouse Post Office, Ascaill Bhaile Uí Chuilinn, Tigh Motháin Theas, Dublin 24",OPERATIONAL,,https://chinahouse.ie/,+353 1 451 3349,indian,reviews,en,1.0,5,"{""en"": 5}",138,4.762173934797756,indian,,0,1,0,0,0,0,0,0,0,4.282186152709116,-0.28218615270911585
ChIJUYJJeT4LZ0gR-dx5LLT1WaU,The Speaker Conolly,"bar,establishment,food,point_of_interest,restaurant",4.2,427.0,2.0,53.28190379999999,-6.3410772,"Firhouse Rd, Tymon South, Dublin 24",OPERATIONAL,,,+353 1 452 6765,italian,reviews,en,1.0,5,"{""en"": 5}",138,6.059123195581797,italian,,0,1,0,1,0,0,0,0,0,4.380490067791865,-0.18049006779186438
ChIJO4QAfDcLZ0gRkQpqhMhK3RM,Ly Garden,"establishment,food,point_of_interest,restaurant",4.0,279.0,1.0,53.2854772,-6.355262199999999,"Unit 6, Millbrook Lawns, Dublin 24",OPERATIONAL,,https://lygarden.ie/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,+353 1 459 0820,unknown,,en,1.0,5,"{""en"": 5}",138,5.634789603169249,unknown,,0,1,0,0,0,0,0,0,0,4.173155268995839,-0.17315526899583933
ChIJIbPulSQLZ0gRAjl_EcHZQQE,Scholars Pub,"bar,establishment,food,point_of_interest,restaurant",4.3,1267.0,2.0,53.274757,-6.345037,"Oldcourt Shopping Centre, Parklands Rd, Ballycullen, Dublin 24",OPERATIONAL,"Traditional, cosy pub with sandwiches and global dishes, plus darts, poker nights and live music.",http://www.scholars.ie/,+353 1 451 6757,pub,name,en,1.0,5,"{""en"": 5}",138,7.145196134997171,pub,,0,1,0,1,0,0,0,0,0,4.344938653135856,-0.044938653135855766
ChIJz5mSuyQLZ0gRyaYZiL1hF8E,China Moon,"establishment,food,point_of_interest,restaurant",3.8,183.0,2.0,53.2750485,-6.3448714,"1st Floor, Scholars Pub, Oldcourt Shopping Centre, 3 Parklands Rd, Ballycullen, Dublin 24",OPERATIONAL,,https://chinamoon.ie/,+353 1 459 8198,indian,reviews,en,1.0,5,"{""en"": 5}",138,5.214935757608986,indian,,0,1,0,0,0,0,0,0,0,4.320204582136441,-0.5202045821364409
ChIJwYl2eEcLZ0gRb-RIWK0deeY,Coletti's Take Away,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.8,108.0,,53.2812638,-6.3415667,"Supervalu Shopping Centre, Sc, Tallaght, Dublin 24",OPERATIONAL,,http://colettis.ie/,+353 1 459 0615,indian,reviews,en,1.0,5,"{""en"": 5}",138,4.6913478822291435,indian,,0,1,0,0,1,0,0,0,0,4.117439232467959,-0.3174392324679589
ChIJoYd7LDwLZ0gR6tilmbxrVvc,Bite Cafe,"establishment,food,point_of_interest,restaurant",4.4,178.0,1.0,53.28139480000001,-6.341161899999999,"Firhouse Post Office, SuperValu Regan's, Teach an Giúise, Dublin 24",OPERATIONAL,,,+353 1 459 0615,unknown,,en,1.0,5,"{""en"": 5}",138,5.187385805840755,unknown,,0,1,0,0,0,0,0,0,0,4.095377156074807,0.304622843925193
ChIJI6HUwswLZ0gRc8SU55yDo_g,Fortune Chinese & Thai Takeaway,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.7,122.0,,53.2756996,-6.3304085,"Shopping Centre, Unit 6 Woodstown Dr, Ballycullen Rd, Ballycullen, Dublin",OPERATIONAL,,https://fortunetakeaway.ie/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,+353 1 495 1657,chinese,name,en,1.0,5,"{""en"": 5}",138,4.812184355372417,chinese,,0,1,0,0,1,0,0,0,0,4.0384516085762145,-0.33845160857621437
ChIJGzN8xjcLZ0gR1sWjP0EzB3s,Matassa Takeaway,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.4,152.0,2.0,53.2851971,-6.3552658,"Unit 4, Saint Dominic's Shopping Centre, St. Dominic's Road, Tallaght, Dublin 24",OPERATIONAL,,https://www.matassa.ie/,+353 1 451 0503,italian,reviews,en,1.0,5,"{""en"": 5}",138,5.030437921392435,italian,,0,1,0,0,1,1,0,0,0,4.044831411375542,0.35516858862445844
ChIJRUrnc9oLZ0gR0XivJuHqHXc,Bliss Café,"cafe,establishment,food,point_of_interest,restaurant",4.3,63.0,,53.2854305,-6.3556042,"Tallaght, Dublin",OPERATIONAL,,https://blisscafe.ie/,+353 1 441 8579,unknown,,en,1.0,5,"{""en"": 5}",138,4.1588830833596715,unknown,,0,1,1,0,0,0,0,0,0,4.400011332941913,-0.10001133294191344
ChIJM0xuJlcPZ0gRDdSzyPD6u8o,Delhi2Dublin,"establishment,food,point_of_interest,restaurant",4.3,84.0,,53.2874918,-6.3516401,"Priory Market, Tallaght, Dublin 24",OPERATIONAL,,,+353 89 244 3828,indian,reviews,en,1.0,5,"{""en"": 5}",138,4.442651256490317,indian,,0,1,0,0,0,0,0,0,0,4.301827693080973,-0.0018276930809735248
ChIJq0F7Tw8LZ0gR02bOWi3MNwI,Lucky Star Chinese Take Away,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.2,153.0,1.0,53.2784492,-6.3171124,"Orlagh Grove, Scholarstown, Dublin",OPERATIONAL,,https://www.luckystardublin.ie/,+353 1 406 9649,chinese,name,en,1.0,5,"{""en"": 5}",139,5.0369526024136295,chinese,,0,1,0,0,1,1,0,0,0,3.809432550499885,0.39056744950011524
ChIJgT_XracLZ0gRpyzgJRu9hpE,Chutni,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.5,163.0,,53.2785431,-6.3169827,"Orlagh Grove, Scholarstown, Dublin",OPERATIONAL,,https://www.chutni.ie/,+353 1 495 2466,indian,reviews,en,1.0,5,"{""en"": 5}",139,5.099866427824199,indian,,0,1,0,0,1,0,0,0,0,4.144031648539122,0.355968351460878
ChIJ12kqHJcLZ0gRf-NoeOuP3Xw,Per Se,"establishment,food,point_of_interest,restaurant",4.3,265.0,,53.2794421,-6.3121474,"Two Oaks, The Crescent, Knocklyon, Dublin 16",OPERATIONAL,,https://www.per-se.ie/,+353 1 564 9257,italian,reviews,en,1.0,5,"{""en"": 5}",139,5.583496308781699,italian,,0,1,0,0,0,0,0,0,0,4.377078266442309,-0.0770782664423093
ChIJufh18jILZ0gRQCv53BKB7fw,Cinelli's Whitechurch,"establishment,food,point_of_interest,restaurant",4.2,219.0,1.0,53.2781061,-6.2887989,"Unit 3, Rathfarnham, Dublin 16",OPERATIONAL,,https://cinellistakeaway.ie/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,+353 1 495 0476,american,reviews,en,1.0,5,"{""en"": 5}",140,5.393627546352362,american,,0,1,0,0,0,0,0,0,0,4.068908584710229,0.13109141528977108
ChIJ91yuprwLZ0gRofRlr_PdiBU,Pizza Hut,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.0,236.0,2.0,53.28468669999999,-6.294983299999999,"165 Ballyboden Rd, Rathfarnham, Dublin",OPERATIONAL,"Popular delivery, carry-out & dine-in chain known for pizza, wings & pasta, plus sides & desserts.",https://www.pizzahutdelivery.ie/locations/rathfarnham,+353 1 495 0099,italian,name,en,1.0,5,"{""en"": 5}",140,5.4680601411351315,italian,,0,1,0,0,1,1,0,0,0,3.980580375802685,0.0194196241973148
ChIJ8Zjx9bELZ0gRzFrcBrv7hgY,Tang Garden,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.0,71.0,,53.2781579,-6.2884601,"Whitechurch Green, Edmondstown, Dublin 16",OPERATIONAL,,https://www.tanggarden.ie/,+353 87 373 5686,indian,reviews,en,1.0,5,"{""en"": 5}",140,4.276666119016055,indian,,0,1,0,0,1,0,0,0,0,4.151366635066473,-0.15136663506647263
ChIJh-F04MULZ0gRiWmZsB5k7fU,HX46 Rathfarnham,"cafe,establishment,food,point_of_interest,restaurant",4.4,447.0,2.0,53.2810891,-6.2746068,"Unit 4 Eden Business Centre, Grange Rd, Rathfarnham, Dublin 16",OPERATIONAL,,http://hx46cafe.com/,+353 1 495 3030,thai,reviews,en,1.0,5,"{""en"": 5}",141,6.104793232414985,thai,,0,1,1,0,0,0,0,0,0,4.429357317090682,-0.02935731709068179
ChIJDQcKy9ELZ0gR4PZPPYmrcDM,Centra Marley Park,"atm,convenience_store,establishment,finance,food,liquor_store,meal_takeaway,point_of_interest,restaurant,store",3.4,94.0,,53.2773572,-6.265504,"Unit 3-4 Grange Road SC, Grange Rd, Rathfarnham, Dublin 16",OPERATIONAL,"Convenience supermarket chain selling food, drink and everyday household products.",https://centra.ie/store/352,+353 1 495 1779,unknown,,en,1.0,5,"{""en"": 5}",141,4.553876891600541,unknown,,0,1,0,0,1,0,0,0,1,4.209393098368077,-0.8093930983680768
ChIJKZ6bzdELZ0gRCuVFy7RdcRg,Bombay Pantry - Rathfarnham,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.7,216.0,2.0,53.2772284,-6.2651818,"Retail Centre, Unit 2a Grange Rd, Rathfarnham, Dublin",OPERATIONAL,Down-to-earth takeaway & delivery outfit offering a menu of thoughtfully sourced Indian fare.,https://bombaypantry.flipdish.menu/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=br2764-website,+353 1 493 2222,indian,name,en,1.0,5,"{""en"": 5}",141,5.37989735354046,indian,,0,1,0,0,1,1,0,0,0,3.9700332330177055,-0.2700332330177053
ChIJTRUjQcYLZ0gRaFJaA4zA-eI,Eden House Gastro Bar,"bar,establishment,food,point_of_interest,restaurant",4.0,1756.0,2.0,53.2811508,-6.2757191,"16 Grange Rd, Haroldsgrange, Dublin",OPERATIONAL,,http://www.edenhouse.ie/,+353 1 493 1492,indian,reviews,en,1.0,5,"{""en"": 5}",141,7.471363088187097,indian,,0,1,0,1,0,0,0,0,0,4.395364254719011,-0.39536425471901104
ChIJBcUG2n0JZ0gRmA7WI8AaVr0,Liberos Ballinteer,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.4,314.0,2.0,53.276013,-6.2498128,"Ballinteer Ct, Ballinteer, Dublin",OPERATIONAL,,https://www.liberosballinteer.ie/,+353 1 296 3633,italian,reviews,en,1.0,5,"{""en"": 5}",142,5.752572638825633,italian,,0,1,0,0,1,0,0,0,0,4.376971289275518,0.023028710724481982
ChIJ6SFAbN8LZ0gRX7PYA5PTbyw,Hong Kong Kitchen - Chinese,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.5,206.0,2.0,53.2878848,-6.256647800000001,"2 Beaumont Ave, Churchtown, Dublin",OPERATIONAL,,https://www.hongkongkitchen.ie/,+353 1 298 3817,chinese,name,en,1.0,5,"{""en"": 5}",142,5.332718793265369,chinese,,0,1,0,0,1,1,0,0,0,3.7240038968696783,-0.22400389686967825
ChIJU-5pUQsJZ0gR-MQeNF-C9mg,Romayo's Balally,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.0,363.0,1.0,53.27634579999999,-6.224218,"Balally Shopping Centre, Blackthorn Dr, Sandyford, Dublin 16",OPERATIONAL,,http://romayos.ie/,+353 1 295 4380,indian,reviews,en,1.0,5,"{""en"": 5}",143,5.8971538676367405,indian,,0,1,0,0,1,0,0,0,0,4.102785096609824,-0.10278509660982404
ChIJbzDSWwsJZ0gRh5UISghUeQw,Ollie's Bar Sandyford,"bar,cafe,establishment,food,point_of_interest,restaurant,store",4.3,358.0,1.0,53.27671489999999,-6.2241884,"Unit 1, Balally Shopping Centre, Blackthorn Dr, Sandyford, Dublin 16",OPERATIONAL,,http://www.olliesbar.ie/,+353 1 290 0009,european,reviews,en,1.0,5,"{""en"": 5}",143,5.883322388488279,european,,0,1,1,1,0,0,0,0,1,4.484985558030689,-0.1849855580306894
ChIJWzMj-gsJZ0gRvF0AOjkw1N4,Chopped Sandyford,"establishment,food,point_of_interest,restaurant",3.7,123.0,2.0,53.2769375,-6.218321899999999,"Apex Buildings, Blackthorn Dr, Sandyford Business Park, Dublin",OPERATIONAL,,https://www.chopped.ie/,+353 1 568 2856,mexican,reviews,en,1.0,5,"{""en"": 5}",143,4.820281565605037,mexican,,0,1,0,0,0,0,0,0,0,4.307819928965366,-0.6078199289653661
ChIJeYF0-gsJZ0gRIISKhzboG1A,Musashi Sandyford Noodles & Sushi Bar,"establishment,food,point_of_interest,restaurant",4.5,1053.0,2.0,53.2769849,-6.2182413,"Blackthorn Rd, Sandyford, Dublin 18",OPERATIONAL,,https://www.musashi.ie/,+353 1 534 4336,japanese,name,en,1.0,5,"{""en"": 5}",143,6.960347729101308,japanese,,0,1,0,0,0,0,0,0,0,4.478084785304983,0.021915214695017227
ChIJM6Rk2wsJZ0gRidcxJGaBvzI,Subway,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.5,112.0,1.0,53.2769208,-6.2182125,"Beacon Court, Sandyford Ind Estates, Sandyford Business Park, Dublin",OPERATIONAL,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://restaurants.subway.com/ireland/dublin/dublin/beacon-court-sandyford-industrial-estate?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=46045&utm_campaign=evergreen-2020&y_source=1_MTQ5MjQyNTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+353 1 295 9022,unknown,,en,1.0,5,"{""en"": 5}",143,4.727387818712341,unknown,,0,1,0,0,1,0,0,0,0,3.8390495152060375,-0.33904951520603754
ChIJq6rWWwkJZ0gROKuaDvAvArY,Michie Sushi,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.4,296.0,2.0,53.2772455,-6.217319199999999,"Unit B1, R3, Beacon South Quarter, Sandyford, Dublin",OPERATIONAL,,http://www.michiesushi.com/,+353 1 555 0174,japanese,name,en,1.0,5,"{""en"": 5}",143,5.6937321388027,japanese,,0,1,0,0,1,1,0,0,0,4.33743960805493,0.06256039194507057
ChIJ6TjvqA4JZ0gR_YWuRnmWZu4,Zambrero Beacon,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.0,592.0,2.0,53.2771134,-6.2164896,"Beacon South Quarter, Sandyford, Dublin",OPERATIONAL,"Colourful counter-serve chain with a humanitarian focus, for Mexican staples to eat in or take away.",https://www.zambrero.ie/,+353 1 551 4322,mexican,editorial_summary,en,1.0,5,"{""en"": 5}",143,6.385194398997726,mexican,,0,1,0,0,1,0,0,0,0,4.223123727899982,-0.22312372789998225
ChIJfVc-X6EJZ0gR6kyy5wSREWk,Four Star Pizza Sandyford,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.3,176.0,2.0,53.2764091,-6.2237519,"Balally Shopping Centre, Blackthorn Dr, Sandyford, Dublin 16",OPERATIONAL,,https://fourstar.app4food.co.uk/Home/Outlet?id=2509,+353 1 295 7255,italian,name,en,1.0,5,"{""en"": 5}",143,5.176149732573829,italian,,0,1,0,0,1,1,0,0,0,3.9021683439483423,-0.6021683439483425
ChIJH1C0UwkJZ0gR3G3BvtKvx5Q,Pizza Hut,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.9,293.0,2.0,53.2771637,-6.2170744,"Unit B1, ri Beacon Shopping Centre, Sandyford, Dublin",OPERATIONAL,"Popular delivery, carry-out & dine-in chain known for pizza, wings & pasta, plus sides & desserts.",https://www.pizzahutdelivery.ie/locations/sandyford,+353 1 293 0100,italian,name,en,1.0,5,"{""en"": 5}",143,5.683579767338681,italian,,0,1,0,0,1,1,0,0,0,4.01729240831434,-0.11729240831434007
ChIJq6qq9mUJZ0gR311ylgWgEGI,Zambrero,"establishment,food,point_of_interest,restaurant",3.6,52.0,2.0,53.286885,-6.2426415,"16 Sandyford Rd, Dundrum, Dublin 16",OPERATIONAL,,http://www.zambrero.ie/,+353 89 234 0604,mexican,reviews,en,1.0,5,"{""en"": 5}",143,3.970291913552122,mexican,,0,1,0,0,0,0,0,0,0,4.374106817240058,-0.774106817240058
ChIJIZJyUAsJZ0gRK8we60HDgA8,Shan Suey House,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.8,132.0,,53.2763795,-6.2240519,"Unit 4, Balally Shopping Centre, 16 Blackthorn Dr, Sandyford, Dublin 16",OPERATIONAL,,https://shan-suey-house.com/,+353 1 295 4152,indian,reviews,en,1.0,5,"{""en"": 5}",143,4.890349128221754,indian,,0,1,0,0,1,0,0,0,0,4.0550288257873515,-0.25502882578735164
ChIJT6JtlyUJZ0gRUoZS-ScaU1o,Cúpla Scúp,"cafe,establishment,food,meal_takeaway,point_of_interest,restaurant",4.9,160.0,,53.28063599999999,-6.221213,"Naomh Olaf GAA Club, Holly Ave, Stillorgan Business Park, Dublin",OPERATIONAL,,https://www.cuplascup.ie/,+353 85 167 7206,unknown,,en,1.0,5,"{""en"": 5}",143,5.081404364984463,unknown,,0,1,1,0,1,0,0,0,0,4.473775030516683,0.4262249694833171
ChIJ96z3NlgJZ0gR_BxcLnqvG6U,Zaytoon Sandyford,"establishment,food,point_of_interest,restaurant",4.4,633.0,2.0,53.27645769999999,-6.2166719,"Unit 8A, Beacon South Quarter, Sandyford, Dublin 18",OPERATIONAL,,http://www.zaytoon.ie/,+353 1 293 1789,turkish,reviews,en,1.0,5,"{""en"": 5}",143,6.452048954437226,turkish,,0,1,0,0,0,0,0,0,0,4.3781535797569076,0.0218464202430928
ChIJu5b1SgkJZ0gRs9fIbHMCGYM,Summer Inn Sandyford (Green Mango),"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.0,382.0,2.0,53.2772671,-6.216021,"Unit 22, Cubes 5, The Plaza, Beacon South Quarter, Blackthorn, Dublin 18",OPERATIONAL,,https://summerinnchinese.ie/,+353 1 293 1848,pub,name,en,1.0,5,"{""en"": 5}",143,5.948034989180646,pub,,0,1,0,0,1,1,0,0,0,4.098559300827198,-0.09855930082719766
ChIJLcuid34JZ0gRULltIjyGKVQ,Elephant & Castle,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.1,910.0,2.0,53.2780006,-6.2154177,"Unit D4, Beacon South Quarter, The Cubes Offices Beacon South Quarter, Sandyford, Dublin 18",OPERATIONAL,,https://elephantandcastle.ie/,+353 1 572 0630,pub,name,en,1.0,5,"{""en"": 5}",143,6.814542897259958,pub,,0,1,0,0,1,0,0,0,0,4.202287545090771,-0.1022875450907712
ChIJr6L1G0YJZ0gRQaqFlxRZ5hQ,Sushida Sandyford,"establishment,food,point_of_interest,restaurant",4.3,184.0,2.0,53.2766429,-6.2148407,"Unit A1, Timeplace, 21 Corrig Rd, Sandyford, Dublin 18",OPERATIONAL,,https://www.mexicancafe.co.uk/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=mexicancafe-website,+353 1 516 0983,indian,reviews,en,1.0,5,"{""en"": 5}",143,5.220355825078324,indian,,0,1,0,0,0,0,0,0,0,4.268769479647615,0.03123052035238505
ChIJCdJ7J28JZ0gRyBR68tZLk0U,Brickyard Gastropub,"bar,establishment,food,point_of_interest,restaurant",4.5,1119.0,2.0,53.2863367,-6.2370888,"Ground Floor, North Block, Rockfield Central, Dundrum, Dublin 16",OPERATIONAL,,http://www.brickyard.ie/,,indian,reviews,en,1.0,5,"{""en"": 5}",143,7.02108396428914,indian,,0,1,0,1,0,0,0,0,0,4.357281984122817,0.14271801587718258
ChIJuxD8KgkJZ0gRc86QVyb4Uvc,Woodfire & Green,"cafe,establishment,food,point_of_interest,restaurant",4.4,415.0,2.0,53.277335,-6.2143067,"19 Corrig Rd, Sandyford Business Park, Dublin",CLOSED_TEMPORARILY,,https://www.woodfireandgreen.ie/,+353 1 555 4434,mexican,reviews,en,1.0,5,"{""en"": 5}",143,6.030685260261263,mexican,,0,1,1,0,0,0,0,0,0,4.37164997854641,0.028350021453590557
ChIJb9uNYrUJZ0gR4A7OsjNruIY,Southern Spices,"establishment,food,point_of_interest,restaurant",4.6,1025.0,2.0,53.2794063,-6.214182099999999,"UNIT 5D BLOCK D, SOUTH CENTRAL, Rockbrook, Carmanhall Rd, Sandyford Business Park, Dublin",OPERATIONAL,,https://southernspices.ie/,+353 87 711 7707,indian,reviews,en,1.0,5,"{""en"": 5}",143,6.933423025730715,indian,,0,1,0,0,0,0,0,0,0,4.357281984122817,0.24271801587718222
ChIJlwoFol0JZ0gRrInm6gmlr2A,Dantes Pizza,"establishment,food,point_of_interest,restaurant",3.8,104.0,,53.2869743,-6.242572300000001,"Dundrum Town Centre, Main St, Dundrum, Dublin 14",CLOSED_TEMPORARILY,,,+353 1 298 7294,italian,name,en,1.0,5,"{""en"": 5}",143,4.653960350157523,italian,,0,1,0,0,0,0,0,0,0,4.449443835819904,-0.6494438358199046
ChIJsYljq1gJZ0gRPGbQtpuWgE8,Killian's Coffee,"cafe,establishment,food,meal_takeaway,point_of_interest,restaurant",4.8,65.0,,53.2796819,-6.2132958,"Unit D3, Kiosk unit, Rockbrook, South Central, Sandyford, Dublin 18",OPERATIONAL,,https://instagram.com/killianscoffee?igshid=YzAwZjE1ZTI0Zg==&utm_source=qr,,unknown,,en,1.0,5,"{""en"": 5}",143,4.189654742026425,unknown,,0,1,1,0,1,0,0,0,0,4.522676415390658,0.27732358460934226
ChIJkYZNRWkJZ0gRs12pxiipMHY,Overends Kitchen,"cafe,establishment,food,point_of_interest,restaurant,store",4.0,459.0,2.0,53.2879241,-6.2347477,"Airfield Estate, Overend Ave, Dublin 14",OPERATIONAL,,https://www.airfield.ie/overends-kitchen/,+353 1 969 6666,unknown,,en,1.0,5,"{""en"": 5}",143,6.131226489483141,unknown,,0,1,1,0,0,0,0,0,1,4.4430157903676815,-0.44301579036768146
ChIJaxD2-AUJZ0gRCPexeL4vAQM,China Sichuan Restaurant,"establishment,food,point_of_interest,restaurant",4.6,1033.0,3.0,53.278054,-6.21055,"The Forum, Ballymoss Rd, Sandyford Business Park, Dublin 18",OPERATIONAL,"Glass-fronted building with a heated terrace and contemporary decor, serving real Chinese dishes.",https://china-sichuan.ie/,+353 1 293 5100,chinese,name,en,1.0,5,"{""en"": 5}",144,6.9411900550683745,chinese,,0,1,0,0,0,0,0,0,0,4.517890195656575,0.08210980434342474
ChIJT8DNPwYJZ0gRpSTYr4P5_vQ,Subway,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.1,104.0,1.0,53.276461,-6.209015,"1-2, Atrium Building, 1/2 The Atrium Building, Carmen, Burton Hall Rd, Sandyford Business Park, Est",OPERATIONAL,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://restaurants.subway.com/ireland/dublin/sandyford-industrial-est/1/2-the-atrium-building-carmen-hall-road?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=51870&utm_campaign=evergreen-2020&y_source=1_MTQ5MjY4OTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+353 1 657 4515,indian,reviews,en,1.0,5,"{""en"": 5}",144,4.653960350157523,indian,,0,1,0,0,1,0,0,0,0,3.757530531071527,-0.6575305310715267
ChIJqx40QvwIZ0gRAUfX2_9TS2E,The Leopardstown Inn,"bar,establishment,food,point_of_interest,restaurant",4.3,1940.0,2.0,53.2792761,-6.196973,"Brewery Rd, Stillorgan, Dublin",OPERATIONAL,"Colonial-decor inn and cellar-themed gastro-restaurant, plus revolving Carousel cocktail bar.",http://www.leopardstowninn.ie/,+353 1 288 9189,pub,name,en,1.0,5,"{""en"": 5}",144,7.57095858316901,pub,,0,1,0,1,0,0,0,0,0,4.360582687730496,-0.0605826877304958
ChIJ69tedxgJZ0gRVW6O9DAyVeA,Red Torch Ginger Sandyford,"establishment,food,point_of_interest,restaurant",4.5,285.0,2.0,53.27698729999999,-6.2108151,"Red Torch Ginger Sandyford, The Chase, Carmanhall Rd, Sandyford, Dublin",OPERATIONAL,,http://redtorchginger.ie/sandyford,+353 1 294 6903,thai,reviews,en,1.0,5,"{""en"": 5}",144,5.655991810819852,thai,,0,1,0,0,0,0,0,0,0,4.459488470279128,0.04051152972087202
ChIJXxXTVA8JZ0gRKNgGrwVFeEw,Perfect Kebab Sandyford,"establishment,food,point_of_interest,restaurant",4.1,542.0,2.0,53.27770229999999,-6.211053799999999,"18 Ballymoss Rd, Sandyford Business Park, Dublin",OPERATIONAL,,https://www.perfectkebabandpizza.ie/,+353 1 557 7800,turkish,name,en,1.0,5,"{""en"": 5}",144,6.297109319933935,turkish,,0,1,0,0,0,0,0,0,0,4.401435566840828,-0.3014355668408282
ChIJz_o_TiAJZ0gRiyAydwttciI,Byrnes of Galloping Green,"bar,establishment,food,point_of_interest,restaurant",4.7,594.0,1.0,53.2803204,-6.1888174,"Stillorgan Rd, Stillorgan, Dublin",OPERATIONAL,,http://www.gallopinggreen.ie/,+353 1 288 7683,pub,reviews,en,1.0,5,"{""en"": 5}",145,6.38856140554563,pub,,0,1,0,1,0,0,0,0,0,4.348703335535979,0.3512966644640212
ChIJh6FlyYsIZ0gRHb9IMwdJYss,Libero's Takeaway Deansgrange,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.3,341.0,1.0,53.2778503,-6.1631737,"12 Clonkeen Rd, Deansgrange, Dublin",OPERATIONAL,,https://www.liberos.ie/,+353 1 289 5098,italian,reviews,en,1.0,5,"{""en"": 5}",146,5.834810737062605,italian,,0,1,0,0,1,0,0,0,0,4.139299927434012,0.16070007256598817
ChIJszw1kIsIZ0gRymPO4GXD5Ow,Fellini's Pizza Pasta,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.6,462.0,2.0,53.27937319999999,-6.1645755,"35 Deansgrange Rd, Deansgrange, Blackrock",CLOSED_TEMPORARILY,,https://www.fellinisdublin.com/,+353 1 289 3662,italian,name,en,1.0,5,"{""en"": 5}",146,6.137727054086234,italian,,0,1,0,0,1,0,0,0,0,4.337355428626571,0.26264457137342845
ChIJacy3d4EJZ0gRb-eqIDdJrZA,The Grange Pub,"bar,establishment,food,night_club,point_of_interest,restaurant",4.5,1029.0,2.0,53.2785864,-6.163572299999999,"Deansgrange Rd, Deansgrange, Blackrock",OPERATIONAL,,http://grangepub.com/,+353 1 289 5651,pub,name,en,1.0,5,"{""en"": 5}",146,6.937314081223682,pub,,0,1,0,1,0,0,0,1,0,4.367640925444789,0.132359074555211
ChIJZZswiaQOZ0gR7-uao598Rec,Little Frieda’s,"cafe,establishment,food,point_of_interest,restaurant",4.3,255.0,2.0,53.2754219,-6.1580411,"G6 The Pottery Dún Laoghaire Business Park, Pottery Rd, Deansgrange",OPERATIONAL,,https://www.instagram.com/littlefriedas/?utm_source=ig_embed&utm_campaign=loading,,unknown,,en,1.0,5,"{""en"": 5}",146,5.545177444479562,unknown,,0,1,1,0,0,0,0,0,0,4.3803016221784405,-0.08030162217844072
ChIJSf4G3QYJZ0gRExz34xSkyrY,koda,"establishment,food,point_of_interest,restaurant",4.7,94.0,,53.2796428,-6.164236900000001,"Deansgrange Rd, Kill Of The Grange, Dublin",OPERATIONAL,,https://www.kodadublin.ie/,+353 1 558 4601,italian,reviews,en,1.0,5,"{""en"": 5}",146,4.553876891600541,italian,,0,1,0,0,0,0,0,0,0,4.359852177839365,0.34014782216063555
